genre;tempo
hip-hop;107.83229
classical;106.8129465
rock;117.7742846
pop;137.0555134
indie;130.0553281
pop;105.9071537
hip-hop;101.0995908
drum-and-bass;164.1385087
electronic;130.0249141
folk;126.9517685
indie;115.3722301
classical;144.2418828
ambient;103.8576467
rock;136.3884967
hip-hop;87.40654778
metal;143.1562285
pop;123.6291594
classical;95.46714078
hip-hop;96.77150694
soul;93.19419253
punk;161.1936711
pop;120.1367537
hip-hop;107.1422896
electronic;135.8067692
k-pop;93.33030248
electronic;105.0760985
metal;165.2055354
pop;106.1001627
k-pop;137.2345177
jazz;126.5379519
r&b;77.24140708
metal;130.1252704
rock;110.3219754
hip-hop;103.8335738
country;89.69913221
latin;86.40516104
hip-hop;101.7047575
pop;113.5284802
jazz;109.5179316
pop;108.6677731
k-pop;126.2816931
pop;140.3036845
hip-hop;100.9354933
metal;176.6005028
ambient;103.3629025
hip-hop;101.6906091
hip-hop;103.2671285
latin;84.97667865
ambient;90.16267007
hip-hop;92.13596406
pop;105.2930825
pop;116.3035618
rock;138.6602977
gospel;94.80530723
metal;179.4607649
hip-hop;83.00524703
metal;140.2968646
reggae;100.7311594
pop;126.7196391
electronic;115.2972355
ambient;70.41383777
punk;151.6910897
country;127.0921935
pop;149.6582021
jazz;116.312717
hip-hop;102.9059729
rock;123.3313295
k-pop;95.5797314
r&b;99.42737928
punk;164.3047732
pop;117.1369145
pop;101.9746413
classical;104.9869558
pop;110.5112736
k-pop;144.3809079
k-pop;134.1505932
r&b;82.24063106
hip-hop;109.7240182
electronic;122.9362907
hip-hop;85.07081212
jazz;126.9410127
metal;183.8572951
electronic;129.8633512
hip-hop;74.29286136
electronic;170.2703933
pop;151.020457
classical;68.44669336
jazz;117.05529
electronic;135.4111368
pop;123.7308897
r&b;128.1117216
jazz;102.0829001
rock;114.2229687
jazz;125.8288194
electronic;140.8330943
ambient;81.30742343
hip-hop;93.70031239
r&b;96.33758139
metal;152.6242684
pop;111.5060429
reggae;101.7184952
classical;120.5224589
pop;99.83899287
latin;112.3633751
hip-hop;71.68033861
hip-hop;119.8137682
electronic;118.2722653
classical;103.7771745
gospel;122.3642165
rock;101.0248204
r&b;85.64426542
electronic;145.2656821
r&b;103.706584
electronic;108.6583313
pop;129.4532242
metal;159.7285608
metal;140.5034658
country;116.7438079
jazz;110.5042119
country;123.5350082
latin;114.6829511
classical;124.3640221
folk;116.5598944
indie;121.0122555
classical;110.0298782
rock;125.9810954
hip-hop;99.785836
reggae;92.30811453
pop;116.2786749
folk;117.1526098
reggae;84.07859252
country;108.6969313
indie;115.6653977
pop;98.14163052
jazz;106.2782557
rock;168.4889402
punk;185.1818514
r&b;103.6510144
k-pop;101.9926437
drum-and-bass;176.4737667
folk;102.9157729
r&b;86.83966201
folk;93.76602644
gospel;100.6096927
r&b;129.2541157
jazz;127.4744876
metal;141.686535
electronic;147.7400431
electronic;88.14983306
indie;123.4060125
r&b;111.5872881
pop;127.7514497
pop;127.6773602
folk;114.2568418
rock;103.8513424
punk;179.5269468
r&b;112.8677774
hip-hop;95.09782243
folk;122.5203921
electronic;153.3002224
hip-hop;79.20567733
pop;130.3453307
latin;116.7182258
gospel;97.6988502
metal;142.1286133
pop;125.2193411
reggae;94.91861108
punk;181.0158562
r&b;113.0161453
indie;130.9881192
ambient;74.06268032
hip-hop;131.4093122
pop;102.5192979
r&b;104.654467
r&b;74.37365324
hip-hop;84.71110222
metal;157.976032
pop;127.2059792
punk;156.024539
country;138.4615716
pop;113.4419671
jazz;145.7208407
rock;135.35126
pop;144.2477412
pop;121.6878011
electronic;126.5178004
reggae;103.5924941
ambient;67.30698609
pop;113.1525862
pop;123.9909888
hip-hop;99.06144849
hip-hop;94.17937293
blues;107.915678
electronic;107.3533681
classical;79.05084557
latin;99.9606201
indie;131.6072835
pop;90.36138441
hip-hop;101.4531447
latin;96.64764653
electronic;141.4151326
country;127.2669526
punk;157.3171347
hip-hop;97.85295308
folk;124.7752195
soul;95.33793882
k-pop;124.5811248
rock;130.6674016
pop;132.154099
country;89.49228516
indie;115.5712789
rock;138.7258643
ambient;56.87234759
electronic;107.165035
rock;119.7331077
hip-hop;100.8318724
country;140.250894
jazz;127.684572
electronic;133.2375248
folk;144.8118965
ambient;88.07684274
classical;118.4353155
electronic;160.4496781
classical;91.47378894
r&b;108.6136541
punk;139.6434251
classical;113.6819284
indie;134.6882629
electronic;118.3667126
country;123.0297753
pop;121.2955202
pop;118.6869933
hip-hop;76.37705938
hip-hop;87.51062898
r&b;88.94043878
pop;94.89861602
electronic;133.5051037
pop;123.1375225
pop;122.0979629
ambient;61.61212982
rock;118.4223561
metal;146.4885043
reggae;88.39033321
latin;124.359719
r&b;86.74909484
country;102.7705322
soul;114.9949804
pop;102.4033359
k-pop;164.7186465
indie;112.9561687
hip-hop;91.99236871
rock;155.069984
indie;139.8200301
electronic;139.2456201
r&b;108.0258151
hip-hop;115.4158654
hip-hop;57.97344154
metal;163.6660507
pop;127.4322741
pop;110.7812413
pop;98.12466925
country;108.19123
blues;88.237878
blues;118.5552873
pop;74.04062091
classical;92.86487483
reggae;86.51874078
blues;97.18338374
rock;146.90181
pop;118.0563124
pop;130.882141
rock;131.2583934
electronic;113.5601449
pop;102.5488618
latin;98.21358448
metal;147.5438091
hip-hop;87.36566482
electronic;139.9169368
latin;125.6101986
punk;192.2511326
rock;149.5690406
pop;116.6355587
drum-and-bass;172.0934913
hip-hop;106.586879
jazz;120.1904442
hip-hop;92.00088727
classical;111.5446468
r&b;81.63679521
hip-hop;81.251425
metal;164.8833773
jazz;126.0919036
pop;98.92398265
pop;144.0082471
latin;111.5150694
pop;118.7851247
latin;98.36268143
country;88.25773482
jazz;118.4738413
electronic;155.2515626
rock;128.5266736
rock;116.4887532
pop;128.5010904
rock;123.3252789
jazz;149.3136824
rock;118.8008954
rock;138.2887394
pop;113.96204
indie;97.64292033
rock;122.8474821
rock;120.0410761
rock;138.8936433
k-pop;126.4941477
metal;131.2625527
pop;109.8946175
rock;115.7209662
rock;139.9360287
k-pop;112.769706
folk;118.5494939
classical;99.5549923
pop;122.4576411
pop;99.47659885
country;101.0755761
pop;109.6870174
punk;186.4860212
country;113.951652
punk;176.4349116
classical;100.9055714
k-pop;124.6841883
hip-hop;114.1385629
metal;156.0461757
r&b;102.8039058
rock;133.4726912
pop;151.0227181
r&b;114.2894361
electronic;149.5649238
metal;127.7837512
country;130.8707371
hip-hop;77.65789085
hip-hop;100.1424609
hip-hop;108.0934155
hip-hop;89.14532836
pop;105.7344227
jazz;117.2321551
r&b;95.84101627
electronic;141.9421764
pop;98.35293781
rock;132.5478153
indie;100.8873866
pop;135.9663345
pop;119.8558374
drum-and-bass;177.1266299
folk;99.65266109
r&b;89.54791538
pop;135.2983712
r&b;100.657661
classical;113.1936322
pop;89.28519765
jazz;92.96974318
metal;117.0580913
blues;98.34935204
electronic;108.9825668
soul;117.9871479
pop;132.4119127
electronic;140.7042713
k-pop;130.8571705
pop;122.7725676
pop;136.0550267
punk;195.4510728
country;122.2521043
pop;127.8353922
r&b;113.7800433
latin;102.5052409
hip-hop;124.2944823
indie;106.9547372
electronic;131.7964879
k-pop;126.5009411
k-pop;118.0915491
hip-hop;113.7274885
latin;91.66334476
rock;129.7298999
pop;104.6209872
r&b;114.590171
indie;109.0891071
country;98.60734568
pop;110.1453817
rock;108.1416603
gospel;107.8382443
hip-hop;100.8286959
r&b;90.43448692
ambient;62.89124997
pop;111.7053358
r&b;85.55597325
rock;118.5658678
reggae;93.27583481
r&b;80.02215293
electronic;124.0556128
folk;97.92807982
gospel;114.8573826
k-pop;138.2082585
hip-hop;104.5588364
rock;161.1238375
classical;139.1187907
rock;125.7594469
electronic;121.122628
jazz;111.7163001
electronic;134.1014316
pop;94.40596003
metal;143.3051986
k-pop;111.1615461
pop;102.5857185
jazz;150.2291267
ambient;74.96289281
hip-hop;98.61390429
hip-hop;101.1504255
rock;137.2183665
blues;91.62780661
pop;136.8589411
pop;130.9927577
hip-hop;99.45408024
pop;118.2326289
soul;121.3866492
reggae;99.86354967
rock;128.9554228
country;103.5708699
k-pop;114.0052314
punk;192.3157245
pop;100.2509692
r&b;105.2802944
k-pop;112.4762642
pop;116.306603
pop;111.4137359
soul;97.62293719
pop;99.97879463
indie;108.3326533
hip-hop;89.01700885
electronic;131.0614922
latin;103.0944258
jazz;101.5371958
classical;82.68643498
r&b;87.12972437
jazz;118.5906087
pop;116.5787202
country;88.87672637
hip-hop;92.59833495
classical;83.85271585
hip-hop;85.15570495
metal;128.5739389
classical;61.784491
hip-hop;85.56247896
ambient;74.35461481
blues;139.9952463
hip-hop;99.58940037
pop;107.027801
pop;126.3924678
jazz;141.5013274
hip-hop;99.98383319
hip-hop;89.14928479
blues;90.60231179
latin;103.0679926
jazz;134.8961598
latin;143.2723396
rock;146.156994
ambient;84.0989167
pop;121.7319804
folk;131.5592068
rock;148.826684
jazz;143.7398909
country;123.1916178
drum-and-bass;166.3910367
hip-hop;87.61053855
country;122.5236086
pop;100.1643523
hip-hop;88.10624425
rock;122.949792
jazz;113.4710228
pop;145.5910402
electronic;125.5756786
pop;129.8885291
r&b;102.0824367
hip-hop;94.2197202
r&b;99.16878192
folk;120.5578367
pop;135.1339254
r&b;89.83417393
hip-hop;98.83337419
latin;120.9987271
pop;119.2563772
pop;126.0073011
drum-and-bass;169.7043835
pop;122.9491361
pop;129.0818777
rock;133.4141671
gospel;100.0368971
rock;136.0149728
electronic;138.6439406
country;119.7938727
electronic;127.8758575
country;90.27021097
soul;81.25755761
indie;105.8186759
hip-hop;93.83744536
pop;124.4294557
latin;93.91912907
hip-hop;59.61747307
electronic;99.56292821
pop;113.617171
country;116.1910017
soul;93.65856538
metal;159.143238
punk;183.2932443
electronic;104.7296117
electronic;138.1739723
blues;126.8122724
rock;129.0868547
pop;152.6830389
pop;101.3002489
gospel;133.0779677
hip-hop;105.2653638
k-pop;105.0934648
punk;201.3589609
metal;162.3641714
pop;87.98445308
r&b;94.13625753
jazz;129.336968
metal;131.95132
electronic;128.4152481
electronic;110.4084752
electronic;97.12897261
electronic;129.9539586
pop;115.177285
jazz;133.4751919
hip-hop;107.7471394
indie;133.5259339
k-pop;126.7649262
hip-hop;71.31505244
r&b;112.5897566
r&b;84.35351103
folk;123.5480667
ambient;77.10415447
pop;107.9849549
pop;113.0838531
electronic;109.188692
hip-hop;117.8751781
pop;125.7319437
country;109.1100482
metal;136.6757611
classical;119.7664486
folk;118.6477815
classical;63.72267199
folk;118.6768129
pop;112.6393079
k-pop;128.9693516
hip-hop;59.52785805
hip-hop;103.7867545
reggae;106.6291722
folk;106.5470398
folk;99.04808521
indie;91.91327962
r&b;102.3668777
blues;124.0041923
rock;146.8975906
hip-hop;97.45165975
electronic;111.9096506
electronic;133.3415029
reggae;83.94110197
pop;109.9648474
pop;79.13427726
folk;104.2919068
rock;139.265039
gospel;119.2181358
rock;127.126434
k-pop;124.1345718
r&b;84.20463595
hip-hop;101.3267011
rock;123.7503374
hip-hop;97.82379912
pop;116.2140038
hip-hop;95.79501368
electronic;115.1624827
metal;155.4370709
jazz;138.003342
pop;120.2151363
jazz;119.4783258
k-pop;122.1228669
k-pop;127.8666603
pop;88.80959634
hip-hop;108.1208706
r&b;111.9293043
classical;118.1538468
soul;80.95892354
pop;103.1415348
electronic;116.3182221
pop;117.0726687
hip-hop;123.7524606
country;100.554377
gospel;102.4606285
country;149.6138476
country;131.2648468
pop;108.0020144
country;114.8235862
reggae;89.87571869
pop;107.3895908
hip-hop;108.7200452
electronic;108.8842632
electronic;129.6678895
pop;144.041425
electronic;123.0155191
classical;119.3544953
gospel;146.9126479
indie;133.9224956
classical;84.89104595
pop;145.2926212
pop;110.9723264
r&b;101.9131538
electronic;134.6888968
pop;92.88142798
k-pop;135.9015669
indie;120.6781249
electronic;147.8520645
blues;112.5587634
electronic;125.7040429
rock;151.9343197
pop;122.1396276
rock;133.6020087
k-pop;115.9983991
pop;114.4238082
soul;101.3670387
electronic;138.3336196
r&b;112.2978997
metal;142.077373
rock;119.8674623
pop;109.8093411
k-pop;115.9354415
pop;122.498475
rock;119.3034883
country;115.6230777
latin;100.2493742
latin;91.16544223
hip-hop;97.78938258
metal;137.2149347
k-pop;113.3699939
pop;86.93941127
indie;124.0543284
ambient;90.48802025
r&b;83.58373717
hip-hop;92.93779306
hip-hop;95.68805884
jazz;140.3014197
country;110.055801
drum-and-bass;163.1978658
ambient;73.56040956
k-pop;142.1418481
ambient;73.46471283
country;61.58347532
k-pop;133.8224254
indie;99.97297446
rock;144.1512955
hip-hop;73.85073308
country;102.4821919
drum-and-bass;195.4026573
pop;94.17404361
pop;85.93756984
gospel;109.431597
classical;121.2415696
latin;95.71783536
r&b;97.38666325
k-pop;125.5871913
rock;127.0140899
r&b;93.54860099
pop;103.1916806
hip-hop;108.3932275
classical;129.5768337
rock;143.3722355
country;128.2861639
electronic;124.0109655
blues;98.35808289
drum-and-bass;166.8194495
k-pop;123.7611587
pop;121.5151202
country;119.4376179
pop;113.2956635
pop;108.2284482
rock;124.5436222
soul;82.97806859
k-pop;144.0577475
pop;119.2074621
folk;142.1323647
r&b;85.32907645
hip-hop;101.8257216
jazz;121.2008694
pop;123.7301024
blues;64.77207049
pop;121.8796791
reggae;98.50505742
rock;129.1191593
country;99.67330935
r&b;95.28334315
rock;135.4848306
country;107.856258
reggae;97.56847864
country;149.4018045
soul;111.1599353
classical;86.64957403
rock;125.5758015
classical;113.689728
hip-hop;79.86735786
hip-hop;76.12824661
pop;110.8171751
reggae;84.86823998
indie;144.8525656
gospel;123.3008347
latin;112.417331
hip-hop;102.154153
hip-hop;84.31754569
pop;126.9494305
gospel;94.29622923
pop;102.4975873
ambient;92.17813514
pop;132.6096476
r&b;107.9462518
rock;133.1519008
reggae;98.73179879
rock;138.1774409
indie;131.0085846
reggae;74.90746724
pop;101.1200462
drum-and-bass;183.188762
rock;113.7509708
r&b;86.98462209
folk;133.9472424
reggae;62.22525023
electronic;144.3831654
classical;124.9151667
hip-hop;83.56038842
jazz;95.14626286
r&b;113.9960294
pop;126.208134
latin;95.3335726
blues;94.92945174
hip-hop;96.29039952
classical;106.3149592
hip-hop;96.13613259
pop;100.1122694
jazz;82.67227423
k-pop;132.5028163
folk;96.51801003
rock;133.3890949
k-pop;124.8114796
rock;126.8553392
country;128.6799224
metal;153.5937913
folk;108.3772733
k-pop;116.2006109
electronic;145.6848011
r&b;102.2023517
ambient;84.38688622
gospel;109.157959
punk;167.8269815
metal;140.8225293
hip-hop;113.2246426
hip-hop;121.8889954
electronic;116.6378356
country;97.20649301
r&b;97.68915905
hip-hop;91.77588228
hip-hop;90.69175883
soul;101.6017655
hip-hop;82.42998598
country;120.2272779
country;126.5699498
pop;126.9518253
rock;118.6802673
pop;102.0722033
indie;126.6771071
pop;102.6654006
rock;113.3969456
r&b;68.66269699
rock;154.7825302
hip-hop;70.36111574
latin;117.1776437
hip-hop;107.9096065
latin;135.3645641
pop;103.3942579
punk;149.2524573
folk;106.4977578
indie;115.1456259
indie;117.1538639
hip-hop;91.58554658
latin;101.0221104
pop;110.3004761
rock;128.5353992
gospel;108.1074655
classical;109.9450715
pop;117.5963798
rock;139.6900464
indie;119.5208277
r&b;111.5854466
rock;155.2635299
k-pop;143.0064889
hip-hop;89.53834883
pop;87.27692552
blues;107.0747951
drum-and-bass;178.5779161
metal;154.409419
pop;84.21043813
folk;98.19911041
indie;126.4464891
country;121.8958477
classical;112.6856361
ambient;73.44992731
rock;136.1623531
indie;137.8556339
metal;160.2111093
soul;81.30639331
indie;175.5298313
pop;118.158588
pop;124.1044649
pop;110.8925442
electronic;125.3918927
country;113.0347792
hip-hop;72.31839124
r&b;110.5164301
latin;118.4210385
metal;162.2321886
punk;177.5958139
pop;139.1486654
jazz;112.7819602
latin;108.5539035
punk;133.1974867
latin;102.6155415
classical;102.4792249
rock;147.4542371
electronic;139.6702255
indie;115.8762425
r&b;80.7107441
rock;123.4975731
classical;88.00452022
country;97.86104144
folk;113.8983597
electronic;123.8490406
indie;134.3286402
r&b;89.37471407
hip-hop;94.48059138
rock;151.7339615
k-pop;123.6581276
rock;117.941417
electronic;135.09354
rock;142.4882248
folk;157.5119262
jazz;98.79330701
electronic;134.6167016
classical;126.6483357
rock;139.5953818
ambient;80.00574975
rock;129.6529003
hip-hop;112.8820187
r&b;96.86967261
hip-hop;106.6922535
metal;133.819352
k-pop;117.9613292
k-pop;128.5483384
pop;112.9445521
rock;147.0480228
rock;121.7895691
country;120.8704245
hip-hop;97.22963193
metal;168.6022567
classical;150.0571961
country;98.35804905
gospel;93.18450499
k-pop;150.6743703
latin;108.457041
rock;134.3406212
folk;113.3384288
ambient;64.24105201
drum-and-bass;178.245439
k-pop;111.5796712
latin;116.8037228
hip-hop;68.59492446
pop;128.5615171
rock;122.1454035
rock;114.9878724
blues;85.12077942
pop;113.5783107
pop;117.9645103
pop;131.2569998
rock;128.8125227
classical;100.6288437
ambient;65.95698454
ambient;89.02635487
rock;116.0886413
pop;118.9749381
drum-and-bass;166.5037583
latin;122.5038125
electronic;106.6160706
country;129.9038984
hip-hop;118.64784
ambient;95.64719862
rock;132.621676
classical;103.211772
pop;124.5730817
pop;119.4604262
ambient;106.7527142
jazz;113.2914729
latin;109.2802907
k-pop;101.6324682
r&b;99.82914811
folk;94.87996951
r&b;103.8281291
electronic;96.12405865
k-pop;130.698505
gospel;111.081786
pop;119.4716166
hip-hop;84.05916804
jazz;120.1532387
r&b;114.6709267
pop;97.79472891
hip-hop;101.7154682
country;109.8273597
folk;103.7392836
classical;104.2712123
r&b;103.8148312
punk;192.6920138
rock;123.240204
classical;124.0306095
classical;124.2934914
jazz;124.6303714
metal;137.8548945
latin;121.3146854
electronic;119.703389
r&b;106.7748484
blues;90.30589302
latin;99.37659533
country;113.8377391
hip-hop;83.99877049
hip-hop;117.0830209
r&b;81.29151304
hip-hop;129.8943052
pop;140.5457654
pop;98.38270445
jazz;123.144737
k-pop;99.99808876
k-pop;139.054769
indie;125.9854377
folk;109.8859348
classical;109.4751217
ambient;62.03239352
latin;122.7022
r&b;112.6917242
rock;115.7367783
country;114.1305971
hip-hop;95.00251931
pop;132.362968
classical;103.7210459
punk;174.8814848
classical;93.72275577
folk;110.6148271
rock;152.5034792
k-pop;143.2718841
hip-hop;92.03095274
rock;137.4080852
country;125.155253
metal;136.7564704
ambient;79.90196875
pop;123.7210949
rock;152.8210847
country;111.3807398
pop;110.7563728
latin;138.8702062
folk;93.01894008
metal;161.1796799
indie;145.9012646
latin;99.94433888
rock;133.9788516
hip-hop;97.46112939
indie;125.436091
pop;127.9457257
hip-hop;93.84067721
hip-hop;94.96227358
gospel;93.71048467
rock;174.2465726
ambient;56.51730209
pop;125.9049875
hip-hop;96.77983914
electronic;132.1705752
hip-hop;91.7366443
soul;80.46705454
folk;78.30637254
rock;108.7390585
reggae;93.98340275
k-pop;133.4823267
soul;92.61360271
electronic;130.4088415
rock;140.0400725
k-pop;162.7333834
jazz;116.2314302
rock;141.3369394
country;130.7547446
ambient;89.12065164
electronic;144.9979377
latin;146.0742012
latin;102.391407
blues;81.56418352
electronic;109.3802343
soul;95.4823825
jazz;153.5696239
hip-hop;104.7439587
rock;124.1299186
metal;163.8347251
pop;128.71515
rock;148.034759
folk;133.4184494
hip-hop;50
rock;126.1652535
soul;92.10149477
metal;153.7014047
hip-hop;91.68911389
electronic;127.0459562
drum-and-bass;151.1642833
blues;92.5517389
r&b;105.685598
k-pop;128.0496361
country;126.8701605
rock;132.3836796
hip-hop;78.27667171
folk;128.7648752
soul;96.82612664
soul;103.1110359
hip-hop;108.9545745
ambient;84.01525542
soul;89.15504149
k-pop;127.3332337
hip-hop;85.0847523
jazz;153.9757636
folk;131.3847637
punk;159.3156232
folk;99.2534492
hip-hop;78.51790026
pop;122.1355341
metal;124.1067741
gospel;112.4181599
gospel;108.1042118
latin;115.5522077
pop;118.6649764
pop;114.7311958
pop;107.6879394
electronic;119.8856505
jazz;114.375222
country;104.7184429
soul;115.0266025
pop;105.5781431
country;122.9717217
blues;112.8521589
pop;104.6659197
classical;90.22791155
indie;137.2602095
electronic;141.3201771
hip-hop;101.5057513
electronic;128.0752333
country;132.5255189
latin;153.1591374
pop;118.5852348
classical;97.94227745
hip-hop;86.40788915
k-pop;113.5617001
ambient;102.2428423
jazz;132.3923765
pop;138.1460699
rock;145.0170887
electronic;144.7532394
r&b;78.1637146
hip-hop;82.56781172
pop;116.9694829
soul;104.7035005
rock;140.5952769
reggae;91.73984518
r&b;94.82343475
country;124.9728581
electronic;117.7246621
jazz;111.9894855
soul;101.3616236
soul;97.78732963
classical;114.2171822
rock;144.4512355
hip-hop;85.42679603
pop;121.934091
country;140.7922773
ambient;102.1763686
ambient;71.0781377
pop;112.6041448
electronic;113.9827198
metal;137.8520639
ambient;97.71777889
country;118.3291845
r&b;91.01378685
country;117.6282923
gospel;139.8935345
classical;118.0236336
classical;101.1883705
ambient;83.24235028
indie;140.7687589
folk;117.4107738
hip-hop;112.4432766
country;135.4122902
jazz;136.1083106
pop;120.5251843
gospel;113.0476024
electronic;116.4720648
rock;144.5279657
electronic;122.1771896
indie;125.8191863
classical;97.15802192
pop;106.0643731
hip-hop;86.26440243
jazz;109.0415269
folk;98.08001218
jazz;154.7467178
folk;128.3542687
hip-hop;107.0823896
r&b;99.52417425
electronic;131.1690144
hip-hop;89.27631939
pop;134.1576411
electronic;111.1699668
hip-hop;125.5248416
rock;135.3714661
blues;115.7157771
metal;146.4140671
indie;85.88483945
gospel;89.59955764
classical;117.5959253
blues;90.20265265
pop;146.892214
pop;108.2727028
punk;170.6112116
indie;155.9050085
metal;155.8912053
folk;107.5383746
country;115.1126996
jazz;145.7154093
reggae;112.7251432
hip-hop;121.2437586
pop;102.5475033
classical;119.2560332
latin;88.54911018
classical;128.6355398
hip-hop;96.96561316
electronic;110.6817881
soul;74.02419172
indie;140.782724
ambient;86.42618729
latin;117.3914621
hip-hop;97.48697901
jazz;112.090752
rock;134.5833214
hip-hop;105.4791793
pop;123.4933869
folk;135.8509074
hip-hop;114.666236
jazz;118.7351676
hip-hop;112.6016307
pop;106.279773
ambient;65.56315493
pop;129.0081435
reggae;110.1108261
indie;135.7950596
hip-hop;111.4572901
electronic;154.3031111
hip-hop;104.4009176
hip-hop;96.60290747
metal;154.0082431
folk;120.5064289
rock;106.3106158
rock;125.6609208
pop;123.2547483
electronic;98.72966497
pop;115.7864446
reggae;82.39153733
country;124.5114014
folk;126.3740172
metal;133.6055278
soul;107.479095
rock;123.9906522
hip-hop;82.91898658
rock;135.7364771
rock;127.3872053
indie;125.4836219
punk;139.2364712
classical;111.0935195
k-pop;130.1354626
soul;87.36436649
electronic;108.2410036
metal;144.7620737
electronic;155.667451
rock;130.683116
folk;95.25828365
drum-and-bass;172.9211509
k-pop;106.9115466
punk;155.8213167
electronic;126.7333752
rock;139.1970977
reggae;99.06114661
r&b;96.71644091
electronic;120.9423254
soul;90.63255711
rock;135.9488095
electronic;121.9124937
folk;127.0524895
pop;105.1389267
folk;105.0521142
k-pop;95.1729934
gospel;91.98603877
classical;127.3291184
pop;131.2443228
pop;120.1699747
folk;101.5261482
jazz;104.0414369
r&b;86.46509338
country;118.3844293
rock;133.5752073
pop;115.1183342
pop;124.5044946
r&b;88.45306895
gospel;73.3211847
indie;158.0556975
soul;130.4448171
pop;138.5139514
k-pop;127.892859
soul;90.08946537
pop;126.0220577
electronic;117.1541442
k-pop;141.3683331
country;145.66487
k-pop;126.233521
hip-hop;106.4430693
electronic;143.5270701
soul;119.9781089
r&b;111.7777306
r&b;91.05965069
pop;108.2462854
hip-hop;84.69595373
pop;98.50037532
indie;124.5757888
r&b;118.7220344
latin;115.5734951
hip-hop;90.21021326
jazz;116.4235041
jazz;139.6623626
jazz;93.23119584
hip-hop;89.07461692
jazz;103.3574253
metal;127.1063053
r&b;96.54650131
folk;108.6154845
reggae;75.06524419
classical;131.0958846
drum-and-bass;170.6028613
k-pop;130.3367332
electronic;136.8158705
k-pop;92.52269898
rock;107.4255005
latin;136.1724182
reggae;70.88752785
hip-hop;90.19223415
rock;107.3249104
k-pop;130.2697275
country;114.5723982
pop;137.6484718
hip-hop;71.17221496
country;115.2001304
metal;128.4526165
rock;161.6755835
electronic;130.4086135
electronic;135.9302257
electronic;93.15526701
hip-hop;104.7129565
pop;125.7156327
hip-hop;56.8332878
indie;108.9281704
k-pop;110.6145451
jazz;131.6435735
country;114.0516105
pop;98.28238074
pop;128.2582014
pop;117.2195533
r&b;104.7043274
metal;140.1845608
hip-hop;105.1827295
electronic;142.6383649
soul;124.424913
jazz;105.3487525
folk;82.41576191
electronic;135.790477
pop;118.4541019
country;102.7120989
r&b;88.98681807
latin;148.7433765
rock;141.0955265
pop;111.5050021
ambient;94.41419941
hip-hop;82.56903384
hip-hop;88.80761258
rock;128.2298623
electronic;130.064418
gospel;101.7770826
soul;89.87063847
blues;99.43039157
metal;154.2759733
k-pop;117.9483195
electronic;111.27165
gospel;131.0967021
pop;128.8534481
soul;91.45436086
electronic;160.1199159
pop;128.1982659
hip-hop;110.7392068
pop;131.0529429
blues;102.0434767
pop;134.2846947
rock;137.2959231
gospel;105.2178382
classical;125.8480833
punk;134.6191557
reggae;86.31666638
blues;114.1354787
soul;83.85414787
latin;122.027911
hip-hop;112.3462472
hip-hop;99.82539347
metal;149.5628397
country;124.4970189
indie;155.6231072
metal;163.2146877
rock;144.1175815
electronic;119.1907984
pop;105.5437647
rock;132.057001
metal;154.2615328
r&b;93.80507717
metal;159.5005692
ambient;69.25745058
r&b;87.15387534
hip-hop;101.9247776
indie;115.9065437
rock;129.3612038
k-pop;127.9451719
latin;125.6678714
rock;141.505966
r&b;105.9165208
hip-hop;92.25382848
hip-hop;90.38702922
indie;147.1921987
rock;165.6569962
folk;129.3306684
r&b;107.9259772
country;117.1093444
rock;130.6363874
pop;104.6984972
r&b;90.61044933
k-pop;104.9609275
indie;118.5701435
latin;112.3082003
ambient;84.17835943
rock;135.769448
country;122.5720209
pop;129.9585053
reggae;65.27281912
hip-hop;109.9536872
metal;128.2479622
electronic;111.5478762
k-pop;133.673205
pop;127.7211702
classical;104.9340604
punk;178.1976118
hip-hop;118.8324196
hip-hop;113.952439
rock;122.9338194
electronic;124.6433927
hip-hop;68.4673017
ambient;87.0566691
country;119.2322139
jazz;100.3377212
hip-hop;94.4170226
rock;119.3139586
electronic;126.546664
electronic;119.2863343
hip-hop;93.23533709
latin;101.3700143
indie;86.05309619
latin;105.943146
electronic;146.649175
gospel;119.7189618
punk;159.3111734
pop;107.2793666
k-pop;162.6338575
reggae;62.24810094
electronic;94.67736654
hip-hop;53.30601389
r&b;81.15468602
hip-hop;97.84853038
jazz;129.7812917
r&b;115.5504577
drum-and-bass;183.022643
pop;106.1947741
jazz;125.8469582
latin;80.40745325
electronic;127.9658809
reggae;90.33520726
pop;117.0455974
pop;111.0032141
rock;127.7888796
pop;129.1323276
jazz;94.67080074
reggae;113.8203713
indie;126.3242223
jazz;123.290865
hip-hop;106.5909881
indie;106.4514627
hip-hop;101.8494349
hip-hop;98.63219933
soul;81.07371864
classical;107.2739997
classical;88.77734708
rock;106.6915594
reggae;99.27256326
hip-hop;109.2736693
pop;110.9579849
pop;126.3345262
pop;95.9830933
pop;107.5173393
rock;135.0797609
hip-hop;88.2902843
pop;113.3202219
electronic;112.3680428
soul;98.51476061
gospel;114.7439889
pop;116.1133553
indie;114.4992175
gospel;92.07488118
rock;139.0248183
pop;138.0845886
hip-hop;76.60932646
k-pop;138.0163366
electronic;130.4354599
indie;129.8692017
indie;137.9049209
k-pop;148.2994167
metal;145.4449159
jazz;120.4737827
rock;124.018232
folk;105.7742245
